"analysis","analysis_taxon_id","species","outcome","exposure_encoding","engine","model_formula","n","event_blocks","observer_clusters","generalized_locations","status","converged","singular_fit","rank_deficient","optimizer_code","convergence_message","maximum_absolute_gradient","event_block_variance","observer_variance","location_variance","residual_variance","valid_biological_result","failure_reason","previously_identified_failure_species","failed_component_is_not_null_result"
"primary_additive_link_and_finite_vs_x","atx_v2_000007","Common Raven","checklist_reporting","all concurrent event links retained additively","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,0.55136537987804,0.596983734438774,1.38340855380006,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_v2_000007","Common Raven","conditional_positive_numeric_count","all concurrent event links retained additively","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",60940,57,10295,8121,"completed",TRUE,FALSE,FALSE,0,"",0.00197294866666198,0.0141767395420468,0.0378484323720291,0.093387836443492,0.287000737262199,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_v2_000011","Glaucous Gull","checklist_reporting","all concurrent event links retained additively","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,,,,"failed_numerical_fit_no_fallback",FALSE,,,,"Error : Downdated VtV is not positive definite ",,,,,,FALSE,"Error : Downdated VtV is not positive definite ",TRUE,TRUE
"primary_additive_link_and_finite_vs_x","atx_v2_000011","Glaucous Gull","conditional_positive_numeric_count","all concurrent event links retained additively","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",185,,,,"failed_insufficient_support",FALSE,,,,"failed_insufficient_support",,,,,,FALSE,"failed_insufficient_support",TRUE,TRUE
"primary_additive_link_and_finite_vs_x","atx_04afbeb21fb0","Hooded Merganser","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",20638,54,4858,2069,"completed_with_singular_warning",TRUE,TRUE,FALSE,0,"boundary (singular) fit: see help('isSingular')",,0,12.5624714673461,1.25292990108968,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_04cf65098f13","Red-throated Loon","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",1493,,,,"failed_insufficient_support",FALSE,,,,"failed_insufficient_support",,,,,,FALSE,"failed_insufficient_support",TRUE,TRUE
"primary_additive_link_and_finite_vs_x","atx_08bb40b40c0a","Ring-billed Gull","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",4753,46,1407,612,"completed_with_singular_warning",TRUE,TRUE,FALSE,0,"boundary (singular) fit: see help('isSingular')",,0,10.8131209111656,0.633229932050893,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_1328b44be502","Black Scoter","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",1774,42,714,424,"completed_with_singular_warning",TRUE,TRUE,FALSE,0,"boundary (singular) fit: see help('isSingular')",,0,3.40017498932003,0,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_136b0e66254b","Common Murre","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",2060,41,862,494,"completed_with_singular_warning",TRUE,TRUE,FALSE,0,"boundary (singular) fit: see help('isSingular')",,0,0.575745355144706,0.268541317296431,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_15dd5efcd8d6","Black Turnstone","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",4491,43,1373,658,"completed_with_singular_warning",TRUE,TRUE,FALSE,0,"boundary (singular) fit: see help('isSingular')",,0,16.9785699859666,0,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_1812dd827ede","Surfbird","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",1077,,,,"failed_insufficient_support",FALSE,,,,"failed_insufficient_support",,,,,,FALSE,"failed_insufficient_support",TRUE,TRUE
"primary_additive_link_and_finite_vs_x","atx_1930f23cc4f8","Surf Scoter","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",17152,57,3978,2219,"completed",TRUE,FALSE,FALSE,0,"",,0.122664689729721,8.70059135475934,0.418371372873088,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_3083477933a8","White-winged Scoter","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",4930,50,1568,867,"completed_with_singular_warning",TRUE,TRUE,FALSE,0,"boundary (singular) fit: see help('isSingular')",,0,7.49613216365157,0.265284035454452,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_35518e24dfdd","Common Merganser","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",28129,58,5809,3136,"completed_with_singular_warning",TRUE,TRUE,FALSE,0,"boundary (singular) fit: see help('isSingular')",,0,12.5620964088584,0.737735187742288,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_35707a9578d5","Pelagic Cormorant","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",19147,53,4330,2167,"completed_with_singular_warning",TRUE,TRUE,FALSE,0,"boundary (singular) fit: see help('isSingular')",,0,12.7267615344911,0.13399205393139,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_40f730f5ad72","Long-tailed Duck","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",3062,44,1068,620,"completed_with_singular_warning",TRUE,TRUE,FALSE,0,"boundary (singular) fit: see help('isSingular')",,0,8.20260368297217,0.0165502711183314,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_4ae57d328ec6","Greater Scaup","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",4581,52,1533,721,"completed",TRUE,FALSE,FALSE,0,"",,0.0804811670693982,4.13939739215101,0.163885436909277,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_59441ff7abde","Brant","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",3910,41,1371,572,"completed_with_singular_warning",TRUE,TRUE,FALSE,0,"boundary (singular) fit: see help('isSingular')",,0,5.60954302152758,0,,TRUE,"",FALSE,FALSE
